21:31:51.906 > 0.000,0.000,180.000,0.000,0.000,0.501,-0.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.602020,
21:31:52.106 > 0.000,0.000,180.000,0.000,0.000,0.512,-0.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.802032,
21:31:52.306 > 0.000,0.000,180.000,0.000,0.000,0.511,-0.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.002037,
21:31:52.506 > 0.000,0.000,180.000,0.000,0.000,0.538,-0.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.202042,
21:31:52.706 > 0.000,0.000,180.000,0.000,0.000,0.529,-0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.402046,
21:31:52.906 > 0.000,0.000,180.000,0.000,0.000,0.504,-0.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.602051,
21:31:53.106 > 0.000,0.000,180.000,0.000,0.000,0.498,-0.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.802055,
21:31:53.306 > 0.000,0.000,180.000,0.000,0.000,0.490,-0.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128.002060,
21:31:53.506 > 0.000,0.000,180.000,0.000,0.000,0.498,-0.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128.202057,
21:31:53.705 > 0.000,0.000,180.000,0.000,0.000,0.502,-0.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128.402069,
21:31:53.912 > 0.000,0.000,180.000,0.000,0.000,0.509,-0.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128.602066,
21:31:54.111 > 0.000,0.000,180.000,0.000,0.000,0.520,-0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128.802078,
21:31:54.306 > 0.000,0.000,180.000,0.000,0.000,0.521,-0.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.002075,
21:31:54.506 > 0.000,0.000,180.000,0.000,0.000,0.503,-0.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.202087,
21:31:54.709 > 0.000,0.000,180.000,0.000,0.000,0.523,-0.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.402084,
21:31:54.907 > 0.000,0.000,180.000,0.000,0.000,0.495,-0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.602081,
21:31:55.106 > 0.000,0.000,180.000,0.000,0.000,0.543,-0.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.802094,
21:31:55.312 > 0.000,0.000,180.000,0.000,0.000,0.541,-0.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.002090,
21:31:55.507 > 0.000,0.000,180.000,0.000,0.000,0.553,-0.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.202087,
21:31:55.707 > 0.000,0.000,180.000,0.000,0.000,0.531,-0.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.402100,
21:31:55.909 > 0.000,0.000,180.000,0.000,0.000,0.509,-0.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.602097,
21:31:56.107 > 0.000,0.000,180.000,0.000,0.000,0.503,-0.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.802109,
21:31:56.307 > 0.000,0.000,180.000,0.000,0.000,0.527,-0.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.002106,
21:31:56.506 > 0.000,0.000,180.000,0.000,0.000,0.530,-0.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.202118,
21:31:56.707 > 0.000,0.000,180.000,0.000,0.000,0.528,-0.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.402115,
21:31:56.907 > 0.000,0.000,180.000,0.000,0.000,0.538,-0.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.602127,
21:31:57.109 > 0.000,0.000,180.000,0.000,0.000,0.579,-0.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.802124,
21:31:57.309 > 0.000,0.000,180.000,0.000,0.000,0.550,-0.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,132.002136,
21:31:57.510 > 0.000,0.000,180.000,0.000,0.000,0.590,-0.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,132.202133,
21:31:57.710 > 0.000,0.000,180.000,0.000,0.000,0.585,-0.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,132.402145,
21:31:57.909 > 0.000,0.000,180.000,0.000,0.000,0.568,-0.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,132.602142,
21:31:58.110 > 0.000,0.000,180.000,0.000,0.000,0.588,-0.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,132.802155,
21:31:58.310 > 0.000,0.000,180.000,0.000,0.000,0.533,-0.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,133.002151,
